Price_Billion,Price_Per_m2,Area_m2,District,Ward,Bedrooms,Is_MatTien,Width_m,Floors,Is Hem,Post Time,Toilets
2.25,54.88,41,Quận 5,2,4,1,5,3.5,0,4/1/2026,4
13.29,241.64,55,Quận 5,3,5,0,4.3,2,1,4/1/2026,5
9,136.36,66,Quận 5,3,3,0,5,2,1,3/1/2026,3
9.7,129.33,75,Quận 5,3,4,0,4,3.5,1,3/1/2026,4
19.5,234.94,83,Quận 5,10,4,1,4,4,0,3/1/2026,4
3.75,47.95,78.2,Quận 5,14,4,1,4.6,3.5,0,3/1/2026,4
35,437.5,80,Quận 5,12,4,1,4,5,0,3/1/2026,4
4.7,59.87,78.5,Quận 5,3,3,0,3,6,1,3/1/2026,3
6.5,216.67,30,Quận 5,2,3,1,3.2,4.5,0,3/1/2026,3
35,299.15,117,Quận 5,7,4,1,4.1,4,0,3/1/2026,4
3,34.88,86,Quận 5,13,2,0,8.2,5.5,1,3/1/2026,2
5.68,218.46,26,Quận 5,2,4,0,6,3.5,1,3/1/2026,4
14.9,317.02,47,Quận 5,12,4,1,4.7,4,0,3/1/2026,4
2.25,55.28,40.7,Quận 5,2,4,0,4.2,4.5,1,3/1/2026,4
35,333.33,105,Quận 5,4,4,1,4.2,8,0,3/1/2026,4
6.1,203.33,30,Quận 5,5,4,0,3.2,4,1,3/1/2026,4
8.9,185.42,48,Quận 5,2,4,0,4,1,1,3/1/2026,4
14.7,294,50,Quận 5,1,4,0,4.7,3.5,1,3/1/2026,4
3.26,46.31,70.4,Quận 5,14,4,1,4.4,3,0,3/1/2026,4
10.8,216,50,Quận 5,11,4,1,3.7,3.5,0,3/1/2026,4
17.5,233.33,75,Quận 5,3,4,0,7.5,5,1,2/1/2026,4
30,375,80,Quận 5,11,4,1,4,6,0,2/1/2026,4
33,311.32,106,Quận 5,2,4,0,7.6,6,1,2/1/2026,4
4.5,57.11,78.8,Quận 5,12,3,1,5,2,0,2/1/2026,3
6.7,101.52,66,Quận 5,6,6,1,4,3,0,2/1/2026,4
45,266.27,169,Quận 5,10,4,1,9,7,0,2/1/2026,4
31,387.5,80,Quận 5,5,4,1,4,6,0,2/1/2026,4
34,531.25,64,Quận 5,8,4,1,2,2,0,2/1/2026,4
6.7,101.52,66,Quận 5,6,3,0,5,3,1,2/1/2026,3
15.8,228.99,69,Quận 5,12,4,0,4,3.5,1,2/1/2026,4
5.12,70.62,72.5,Quận 5,14,4,1,5,4.5,0,2/1/2026,4
3.57,44.07,81,Quận 5,11,4,1,4.5,3.5,0,2/1/2026,4
5.35,73.49,72.8,Quận 5,7,4,0,5.2,3,1,2/1/2026,4
8.8,195.56,45,Quận 5,2,4,0,3.8,2,1,2/1/2026,4
6.1,210.34,29,Quận 5,5,4,1,3.2,4,0,2/1/2026,4
8.4,227.03,37,Quận 5,3,3,0,4,4,1,2/1/2026,3
9,187.5,48,Quận 5,12,3,0,4.5,1,1,2/1/2026,3
25.2,327.27,77,Quận 5,1,4,1,4,4,0,2/1/2026,4
4.4,65.48,67.2,Quận 5,5,4,0,4,3.5,1,2/1/2026,4
5.77,82.43,70,Quận 5,9,3,1,5,3.5,0,2/1/2026,3
4.36,50.7,86,Quận 5,12,4,1,5.5,4,0,1/1/2026,4
1.96,35,56,Quận 5,4,3,1,4,2,0,1/1/2026,3
2.36,39.33,60,Quận 5,12,4,1,4,3,0,1/1/2026,4
19.5,237.8,82,Quận 5,5,5,0,7.6,4.5,1,1/1/2026,4
69,392.05,176,Quận 5,7,4,1,8,6,0,1/1/2026,4
2.69,48.91,55,Quận 5,4,2,0,5,3,1,2/1/2026,2
3,34.88,86,Quận 5,13,2,1,12,1355,0,1/1/2026,2
130,388.06,335,Quận 5,2,4,0,10,10,1,1/1/2026,4
19,316.67,60,Quận 5,14,3,1,4.1,7,0,1/1/2026,4
5.36,85.08,63,Quận 5,12,3,0,4.5,3.5,1,1/1/2026,3
19.5,237.8,82,Quận 5,5,4,1,7.6,4.5,0,1/1/2026,4
19.5,237.8,82,Quận 5,5,4,0,5,5,1,1/1/2026,4
3.99,53.2,75,Quận 5,7,4,0,5.2,2,1,1/1/2026,4
6.7,279.17,24,Quận 5,1,5,0,3,4,1,1/1/2026,5
3.65,51.34,71.1,Quận 5,12,4,0,4.7,3.5,1,1/1/2026,4
4.25,54.49,78,Quận 5,12,4,1,5,3,0,1/1/2026,4
16,432.43,37,Quận 5,9,4,1,4.1,4,0,1/1/2026,4
17.8,273.85,65,Quận 5,2,5,1,7.8,4,0,1/1/2026,4
4.22,51.91,81.3,Quận 5,9,4,1,5,4,0,1/1/2026,4
3.5,60.66,57.7,Quận 5,12,4,1,5,3,0,31/12/2025,4
3.95,58.09,68,Quận 5,7,4,1,5,3.5,0,31/12/2025,4
12.5,328.95,38,Quận 5,4,4,1,3,3,0,31/12/2025,4
6.3,215.75,29.2,Quận 5,5,3,1,3.2,4,0,31/12/2025,3
10.8,203.77,53,Quận 5,11,4,1,3.7,4,0,31/12/2025,4
8.9,156.14,57,Quận 5,7,3,1,4,3,0,31/12/2025,3
10.5,276.32,38,Quận 5,4,4,1,5,3.5,0,31/12/2025,4
9.9,259.84,38.1,Quận 5,4,4,1,3.7,3.5,0,31/12/2025,4
3.35,44.67,75,Quận 5,12,3,1,5,3,0,31/12/2025,3
20,425.53,47,Quận 5,11,4,1,4,4,0,31/12/2025,4
7.99,142.68,56,Quận 5,2,2,1,6,2,0,31/12/2025,2
18.5,273.67,67.6,Quận 5,5,4,1,4,5,0,31/12/2025,4
200,800,250,Quận 5,1,4,1,9,11,0,31/12/2025,4
35,186.17,188,Quận 5,9,4,1,5,3,0,31/12/2025,4
8.5,265.62,32,Quận 5,9,4,1,4,2,0,31/12/2025,4
13.29,240.33,55.3,Quận 5,12,5,0,4.3,3,1,31/12/2025,5
5.3,220.83,24,Quận 5,4,3,1,5,3,0,31/12/2025,2
33.5,465.28,72,Quận 5,8,4,1,4,5,0,31/12/2025,4
4.5,100.9,44.6,Quận 5,12,4,1,3,2,0,31/12/2025,4
2.12,33.12,64,Quận 5,12,5,0,4,1,1,31/12/2025,2
21.5,259.04,83,Quận 5,11,4,1,4,5,0,31/12/2025,4
18,204.55,88,Quận 5,4,4,1,4,3,0,30/12/2025,4
27,337.5,80,Quận 5,5,4,1,4,2,0,30/12/2025,4
19,223.53,85,Quận 5,5,4,0,7.6,4,1,30/12/2025,4
4.6,269.01,17.1,Quận 5,1,3,1,2.8,4,0,30/12/2025,3
3.98,58.88,67.6,Quận 5,12,2,1,5,2,0,30/12/2025,2
7.99,142.68,56,Quận 5,2,2,1,6,2,0,30/12/2025,2
5.88,245,24,Quận 5,1,2,0,3,3,1,30/12/2025,2
9.2,242.11,38,Quận 5,7,4,1,3.7,3,0,30/12/2025,4
24,380.95,63,Quận 5,12,4,1,5,5,0,30/12/2025,4
9.1,182,50,Quận 5,1,4,0,4,4,1,30/12/2025,4
18,276.07,65.2,Quận 5,3,4,1,7.75,3,0,30/12/2025,4
16.5,214.29,77,Quận 5,4,4,0,4.7,3.5,1,30/12/2025,4
8.5,314.81,27,Quận 5,2,3,0,3,3,1,30/12/2025,4
8.4,227.03,37,Quận 5,7,3,1,7,3.5,0,30/12/2025,3
10,111.11,90,Quận 5,6,3,1,4,2,0,30/12/2025,4
8.6,268.75,32,Quận 5,4,4,1,3.5,4.5,0,30/12/2025,4
70,350,200,Quận 5,4,4,0,8,4,1,30/12/2025,4
135,672.31,200.8,Quận 5,4,4,1,10,7,0,30/12/2025,4
5.58,159.43,35,Quận 5,5,4,1,3,3,0,30/12/2025,4
160,500,320,Quận 5,7,4,1,16,3,0,30/12/2025,4
7,112.9,62,Quận 5,4,4,0,4,1,1,30/12/2025,4
11,289.47,38,Quận 5,4,3,1,3.7,3.5,0,30/12/2025,3
19.5,237.8,82,Quận 5,12,4,0,1,4.5,1,29/12/2025,4
26,342.11,76,Quận 5,5,4,1,4,5.5,0,29/12/2025,4
23,560.98,41,Quận 5,11,4,1,4.1,6,0,29/12/2025,4
20,284.09,70.4,Quận 5,2,4,0,7,3,1,29/12/2025,4
5.58,71.08,78.5,Quận 5,12,4,1,5,4,0,29/12/2025,4
6.3,210,30,Quận 5,5,5,1,3.2,4,0,29/12/2025,3
19.5,232.14,84,Quận 5,5,5,1,7.6,4.5,0,29/12/2025,4
35.5,243.82,145.6,Quận 5,4,4,1,5.2,1,0,29/12/2025,4
2.5,192.31,13,Quận 5,2,2,1,3,3.5,0,29/12/2025,2
19,250,76,Quận 5,5,4,1,4.4,3.5,0,29/12/2025,4
5.3,220.83,24,Quận 5,1,2,0,3.1,2,1,29/12/2025,2
10.2,180.21,56.6,Quận 5,4,4,1,3.9,3.5,0,29/12/2025,4
2.12,33.12,64,Quận 5,12,5,0,4,1,1,29/12/2025,2
1.5,75,20,Quận 5,7,2,0,7,1,1,29/12/2025,2
12.35,252.04,49,Quận 5,12,5,1,5,4.5,0,29/12/2025,5
42,300,140,Quận 5,3,4,1,6.5,7,0,29/12/2025,4
5.49,167.38,32.8,Quận 5,12,3,1,3,3.5,0,29/12/2025,3
4.2,58.82,71.4,Quận 5,4,3,1,4.6,4.5,0,29/12/2025,3
3.9,48.75,80,Quận 5,5,4,0,5,3.5,1,29/12/2025,4
3.9,65,60,Quận 5,12,4,0,4,4.5,1,29/12/2025,4
3.22,69.25,46.5,Quận 5,12,2,0,5,1,1,29/12/2025,2
4.6,51.11,90,Quận 5,1,5,0,5,3.5,1,29/12/2025,5
45,409.09,110,Quận 5,3,4,1,5,5,0,29/12/2025,4
2.6,60.47,43,Quận 5,8,5,0,6.5,1,1,29/12/2025,2
2.6,28.89,90,Quận 5,12,3,1,6.15,3.5,0,28/12/2025,3
48,355.56,135,Quận 5,12,3,1,9,8,0,28/12/2025,4
37,462.5,80,Quận 5,2,4,1,4,7,0,28/12/2025,4
22,338.46,65,Quận 5,14,4,1,4.1,5,0,28/12/2025,4
4.7,60.72,77.4,Quận 5,2,4,1,4.3,4.5,0,28/12/2025,4
19.5,237.52,82.1,Quận 5,5,5,0,7.6,4.5,1,28/12/2025,4
250,739.64,338,Quận 5,12,4,1,11.3,9,0,28/12/2025,4
3.59,45.73,78.5,Quận 5,4,4,0,6.5,4,1,28/12/2025,4
37,462.5,80,Quận 5,8,4,1,4,7,0,28/12/2025,4
3.59,46.03,78,Quận 5,12,4,1,5,5,0,28/12/2025,4
3.75,46.41,80.8,Quận 5,5,4,0,5,4,1,28/12/2025,4
3.68,52.57,70,Quận 5,9,4,0,4.7,3,1,28/12/2025,4
11.8,351.19,33.6,Quận 5,5,4,1,4.2,3,0,28/12/2025,4
65,541.67,120,Quận 5,12,4,1,8,4,0,28/12/2025,4
124,276.79,448,Quận 5,10,4,1,16,2,0,28/12/2025,4
27.5,289.47,95,Quận 5,3,4,1,5,7,0,28/12/2025,4
9.9,241.46,41,Quận 5,7,5,0,3.4,5,1,28/12/2025,4
1.89,36.35,52,Quận 5,12,3,0,5,2,1,28/12/2025,3
68,453.33,150,Quận 5,6,4,1,8,9,0,28/12/2025,4
3.88,50.92,76.2,Quận 5,12,4,0,5,4.5,1,27/12/2025,4
3.3,52.38,63,Quận 5,2,4,0,6,3.5,1,27/12/2025,4
4.95,78.57,63,Quận 5,12,3,0,4.5,3.5,1,27/12/2025,3
155,360.47,430,Quận 5,12,4,0,16.5,7,1,27/12/2025,4
3.4,60.71,56,Quận 5,1,4,1,4,3,0,27/12/2025,4
4.49,54.49,82.4,Quận 5,14,4,0,5.8,3.5,1,27/12/2025,4
6.28,104.67,60,Quận 5,12,3,1,4,4,0,27/12/2025,3
2.5,36.76,68,Quận 5,2,4,0,4,3,1,27/12/2025,4
3.2,53.33,60,Quận 5,1,109,0,1,1,1,27/12/2025,2
7,225.81,31,Quận 5,1,5,0,3,4,1,27/12/2025,5
11.75,189.52,62,Quận 5,5,5,0,4,4.5,1,27/12/2025,4
53,452.99,117,Quận 5,12,4,1,8,6,0,27/12/2025,4
4.2,53.64,78.3,Quận 5,7,4,0,5.4,3.5,1,27/12/2025,4
1.95,36.11,54,Quận 5,4,2,0,4,2,1,27/12/2025,2
58.9,334.66,176,Quận 5,1,4,1,8,7,0,27/12/2025,4
34.8,267.69,130,Quận 5,12,4,0,6.5,7,1,27/12/2025,4
67,398.81,168,Quận 5,6,4,1,8,7,0,27/12/2025,4
3.35,38.07,88,Quận 5,4,4,0,6,4.5,1,27/12/2025,4
6.6,235.71,28,Quận 5,2,5,0,3.2,5,1,27/12/2025,3
1.2,14.23,84.3,Quận 5,5,3,1,4,2.5,0,27/12/2025,3
95,395.83,240,Quận 5,12,4,1,11,8,0,27/12/2025,4
50,500,100,Quận 5,12,4,1,4.5,9,0,27/12/2025,4
43,238.89,180,Quận 5,1,4,1,4.5,3,0,27/12/2025,4
235,671.43,350,Quận 5,1,4,1,12,10,0,27/12/2025,4
115,500,230,Quận 5,12,4,1,11,11,0,26/12/2025,4
45,312.5,144,Quận 5,6,4,1,8,8,0,26/12/2025,4
11.8,190.32,62,Quận 5,12,4,0,3.9,4.5,1,26/12/2025,4
40,380.95,105,Quận 5,4,4,1,5,6,0,26/12/2025,4
6.8,323.81,21,Quận 5,2,5,1,3.5,3.5,0,26/12/2025,5
12.5,121.36,103,Quận 5,8,2,1,3.95,1,0,26/12/2025,2
25,337.84,74,Quận 5,7,4,1,4,3,0,26/12/2025,4
3.8,42.7,89,Quận 5,2,3,0,5,4,1,26/12/2025,3
7.79,154.56,50.4,Quận 5,9,3,0,3.6,4,1,26/12/2025,4
18.5,370,50,Quận 5,12,4,1,4,5,0,26/12/2025,4
17.8,593.33,30,Quận 5,4,4,1,3.5,4,0,26/12/2025,4
18,211.76,85,Quận 5,4,4,0,4,3,1,26/12/2025,4
38,355.14,107,Quận 5,12,4,1,6.4,7,0,26/12/2025,4
4.85,210.87,23,Quận 5,2,2,1,3,1,0,26/12/2025,2
27.9,328.24,85,Quận 5,5,4,1,4.7,3,0,26/12/2025,4
18,211.76,85,Quận 5,4,4,1,4,3,0,26/12/2025,4
7.79,154.56,50.4,Quận 5,9,4,0,3.6,4,1,26/12/2025,4
23,410.71,56,Quận 5,5,4,1,4,6.5,0,26/12/2025,4
400,597.01,670,Quận 5,2,4,1,20.4,4,0,26/12/2025,4
48,272.73,176,Quận 5,8,4,1,8,6,0,26/12/2025,4
5,192.31,26,Quận 5,2,4,0,4.5,4,1,26/12/2025,4
19.5,195,100,Quận 5,4,4,1,30,4,0,25/12/2025,4
3.55,58.2,61,Quận 5,12,2,1,4,3,0,25/12/2025,2
50,402.9,124.1,Quận 5,10,4,1,7.3,5,0,25/12/2025,4
26,337.66,77,Quận 5,1,4,1,4,4,0,25/12/2025,4
7.99,142.68,56,Quận 5,12,2,1,6,2,0,25/12/2025,2
26,346.67,75,Quận 5,7,26,1,3.95,3,0,25/12/2025,26
19,248.37,76.5,Quận 5,5,10,0,4.5,4,1,25/12/2025,4
13.5,354.33,38.1,Quận 5,12,4,1,3.7,3.5,0,25/12/2025,4
9.7,179.63,54,Quận 5,1,5,0,5,3.5,1,25/12/2025,5
45.6,451.49,101,Quận 5,12,4,1,5.2,2,0,25/12/2025,4
3.59,48.32,74.3,Quận 5,4,4,0,4.2,2,1,25/12/2025,4
31.4,389.58,80.6,Quận 5,8,4,1,4,4,0,25/12/2025,4
75,750,100,Quận 5,12,4,1,5,5,0,25/12/2025,4
6,125,48,Quận 5,5,2,0,2,1,1,25/12/2025,2
5.89,218.15,27,Quận 5,1,2,1,3,3,0,25/12/2025,2
5.88,280,21,Quận 5,12,2,1,3,3,0,25/12/2025,2
44,309.86,142,Quận 5,8,4,1,20,3,0,25/12/2025,4
39,325,120,Quận 5,8,4,1,10,7,0,25/12/2025,4
6.5,162.5,40,Quận 5,2,4,0,3,1,1,25/12/2025,4
40,266.67,150,Quận 5,12,4,1,2,2,0,25/12/2025,4
115,145.57,790,Quận 5,12,4,1,15,10,0,25/12/2025,4
29,491.53,59,Quận 5,11,4,1,4.4,5.5,0,25/12/2025,4
4.2,66.46,63.2,Quận 5,12,4,0,4,3.5,1,25/12/2025,4
3.25,51.59,63,Quận 5,12,4,0,4.2,3.5,1,25/12/2025,4
10.5,408.56,25.7,Quận 5,2,2,1,3.2,2,0,25/12/2025,2
3.8,48.53,78.3,Quận 5,13,5,1,4.8,3.5,0,25/12/2025,5
3.8,49.67,76.5,Quận 5,13,4,0,5.1,3.5,1,24/12/2025,4
19.6,337.93,58,Quận 5,14,3,1,4.1,7,0,24/12/2025,4
3.49,45.62,76.5,Quận 5,12,4,0,5,3.5,1,24/12/2025,4
129,230.36,560,Quận 5,7,4,1,12,3,0,24/12/2025,4
38,380,100,Quận 5,8,4,1,5,2,0,24/12/2025,4
4.2,55.26,76,Quận 5,2,4,1,6,3,0,24/12/2025,4
20,250,80,Quận 5,12,4,1,4,4,0,24/12/2025,4
120,171.43,700,Quận 5,12,4,1,15,10,0,24/12/2025,4
90,180,500,Quận 5,12,4,1,17,7,0,24/12/2025,4
52,500,104,Quận 5,2,4,1,5.1,5,0,24/12/2025,4
7.99,199.75,40,Quận 5,12,4,0,3.6,3,1,24/12/2025,4
3.3,45.83,72,Quận 5,5,5,0,8,1,1,24/12/2025,5
49,532.61,92,Quận 5,3,2,1,4.2,6,0,24/12/2025,2
35.5,295.83,120,Quận 5,3,4,1,6.4,8,0,24/12/2025,4
13.2,200,66,Quận 5,12,4,1,4,1,0,24/12/2025,4
18,214.29,84,Quận 5,4,4,1,4,3.5,0,24/12/2025,4
3.5,54.1,64.7,Quận 5,9,4,1,5.1,2,0,24/12/2025,4
300,909.09,330,Quận 5,12,4,1,10,10,0,24/12/2025,4
17.5,243.06,72,Quận 5,11,4,1,4,4,0,24/12/2025,4
7.95,124.22,64,Quận 5,2,4,0,4,2,1,24/12/2025,4
3.3,45.71,72.2,Quận 5,5,5,0,8,1,1,24/12/2025,5
3.49,57.12,61.1,Quận 5,4,3,0,4.7,3.5,1,24/12/2025,3
18.6,547.06,34,Quận 5,3,4,1,3.4,4,0,24/12/2025,4
9.9,247.5,40,Quận 5,12,4,1,3.5,4.5,0,24/12/2025,4
5.7,271.43,21,Quận 5,1,4,0,2.75,3.5,1,24/12/2025,4
5.52,80,69,Quận 5,12,3,1,5,3,0,24/12/2025,3
9.3,140.91,66,Quận 5,4,4,1,5.1,3.5,0,24/12/2025,4
16.5,270.49,61,Quận 5,12,4,1,3.9,4,0,24/12/2025,4
6,150,40,Quận 5,2,4,0,3.4,4,1,24/12/2025,4
34.5,431.25,80,Quận 5,3,4,1,4,6,0,24/12/2025,4
35,327.1,107,Quận 5,3,4,0,6,6,1,24/12/2025,4
35,350,100,Quận 5,8,4,1,5.8,3,0,24/12/2025,4
6.8,98.55,69,Quận 5,12,3,1,10,2,0,24/12/2025,3
3.55,63.39,56,Quận 5,11,4,0,4,5,1,24/12/2025,4
10.5,175,60,Quận 5,12,3,1,3.8,3,0,24/12/2025,3
35,318.18,110,Quận 5,3,4,0,7,6,1,24/12/2025,4
6.5,67.88,95.76,Quận 5,5,4,0,4,2.5,1,24/12/2025,4
16,266.67,60,Quận 5,12,4,1,4,5,0,24/12/2025,4
4.6,57.5,80,Quận 5,12,4,0,5.2,3.5,1,24/12/2025,4
30,340.91,88,Quận 5,1,4,1,4.3,5,0,24/12/2025,4
40,250,160,Quận 5,11,4,1,8,4,0,24/12/2025,4
90,445.54,202,Quận 5,3,4,1,9.5,4,0,23/12/2025,4
13.95,253.64,55,Quận 5,1,4,1,6.5,4.5,0,23/12/2025,4
3.12,49.92,62.5,Quận 5,14,4,0,4,3,1,23/12/2025,4
32,363.64,88,Quận 5,5,5,1,4,5,0,23/12/2025,4
8.9,261.76,34,Quận 5,5,4,1,3,6,0,23/12/2025,4
6.5,232.14,28,Quận 5,2,4,0,3.2,5,1,23/12/2025,4
3.75,46.3,81,Quận 5,1,3,0,4.6,4,1,23/12/2025,3
16.1,130.89,123,Quận 5,10,3,1,4.3,1,0,23/12/2025,4
4.07,52.99,76.8,Quận 5,1,4,0,4.8,3,1,23/12/2025,4
26,342.11,76,Quận 5,2,4,1,4,4,0,23/12/2025,4
8.1,168.75,48,Quận 5,1,3,1,3,3,0,23/12/2025,3
2.68,32.29,83,Quận 5,14,5,1,4,1,0,23/12/2025,5
35,327.1,107,Quận 5,3,4,1,6.4,6,0,23/12/2025,4
35.5,332.09,106.9,Quận 5,3,4,0,6.4,9,1,23/12/2025,4
9.3,140.91,66,Quận 5,4,5,1,5.1,3.5,0,23/12/2025,5
3.5,46.67,75,Quận 5,9,4,0,5.2,4.5,1,23/12/2025,4
75,277.78,270,Quận 5,9,4,1,6,5,0,23/12/2025,4
37.95,354.67,107,Quận 5,3,4,1,6.4,6,0,23/12/2025,4
8.1,191.04,42.4,Quận 5,12,3,1,3,3,0,23/12/2025,3
36,336.45,107,Quận 5,3,4,0,6,6,1,23/12/2025,4
5.98,241.13,24.8,Quận 5,1,5,0,3.5,4,1,23/12/2025,3
35,258.76,135.26,Quận 5,13,4,1,8,1,0,23/12/2025,4
16,228.57,70,Quận 5,8,4,0,8,4,1,23/12/2025,4
19,223.53,85,Quận 5,10,4,1,4,1,0,23/12/2025,4
35.5,332.09,106.9,Quận 5,3,4,0,6.4,9,1,23/12/2025,4
80,500,160,Quận 5,7,4,1,8,9,0,23/12/2025,4
130,250,520,Quận 5,12,4,1,17,10,0,23/12/2025,4
3.99,55.42,72,Quận 5,4,5,0,4,3,1,22/12/2025,4
5.89,128.04,46,Quận 5,5,2,1,4,2,0,22/12/2025,2
11.75,189.52,62,Quận 5,5,5,0,3.9,3.5,1,22/12/2025,4
15.3,218.57,70,Quận 5,12,5,1,4,3.5,0,22/12/2025,4
4.99,207.92,24,Quận 5,2,4,0,3,3.5,1,22/12/2025,4
4.99,201.13,24.81,Quận 5,2,4,0,3,4,1,22/12/2025,4
41,410,100,Quận 5,12,4,1,6,6,0,22/12/2025,4
5.19,83.71,62,Quận 5,12,4,1,4,3,0,22/12/2025,4
3.29,56.72,58,Quận 5,13,3,0,5,3,1,22/12/2025,3
24,228.57,105,Quận 5,12,2,1,5,1,0,22/12/2025,2
16.8,202.41,83,Quận 5,4,4,0,4.7,4,1,22/12/2025,4
299,424.11,705,Quận 5,12,4,1,26,1,0,22/12/2025,4
8.9,102.3,87,Quận 5,10,1,1,4,1,0,22/12/2025,1
38,355.81,106.8,Quận 5,1,4,1,6.4,6,0,22/12/2025,4
7.81,106.84,73.1,Quận 5,5,4,1,4.3,3,0,22/12/2025,4
5.29,63.13,83.8,Quận 5,2,4,1,5,2,0,22/12/2025,4
45.8,408.93,112,Quận 5,4,4,1,5,6,0,22/12/2025,4
5.78,240.83,24,Quận 5,1,3,1,3,3,0,22/12/2025,3
18.6,166.07,112,Quận 5,2,4,0,5.6,3,1,22/12/2025,3
8.5,151.79,56,Quận 5,2,4,1,4,3,0,22/12/2025,4
6.98,279.2,25,Quận 5,2,4,0,30,4.5,1,22/12/2025,4
5.8,214.81,27,Quận 5,2,5,1,3,4,0,22/12/2025,5
9.8,38.25,256.2,Quận 6,4,5,1,6,1,0,5/1/2026,5
5.5,110,50,Quận 6,12,4,0,6,3.5,1,5/1/2026,4
19.5,121.88,160,Quận 6,8,4,1,4.1,3,0,5/1/2026,4
300,250000,1.2,Quận 6,10,14,1,20,6,0,5/1/2026,14
3.29,54.83,60,Quận 6,14,4,1,4,3.5,0,4/1/2026,4
4.19,104.75,40,Quận 6,11,4,1,5,1,0,4/1/2026,4
6,59.52,100.8,Quận 6,3,3,1,5,3,0,31/12/2025,3
16.9,804.76,21,Quận 6,2,3,1,3,5.5,0,29/12/2025,3
3.19,81.79,39,Quận 6,2,4,1,3.9,2,0,29/12/2025,4
7.25,145.88,49.7,Quận 6,3,5,1,3.5,3.5,0,29/12/2025,5
6.18,104.04,59.4,Quận 6,14,4,0,5,5,1,26/12/2025,5
6,150,40,Quận 6,9,4,1,4,3,0,25/12/2025,4
6.5,116.07,56,Quận 6,3,5,1,3.5,3.5,0,24/12/2025,5
3,125,24,Quận 6,3,4,1,4,3,0,23/12/2025,4
7.5,147.06,51,Quận 6,6,4,1,3.4,3,0,22/12/2025,4
1.75,72.92,24,Quận 6,9,4,0,2,1.5,1,22/12/2025,4
6,155.84,38.5,Quận 6,6,3,1,3.5,3,0,19/12/2025,4
6,115.38,52,Quận 6,7,4,1,5,4,0,18/12/2025,4
7.2,128.57,56,Quận 6,5,6,1,4,4,0,16/12/2025,6
5.5,137.5,40,Quận 6,8,4,1,6,5,0,15/12/2025,4
5.5,161.76,34,Quận 6,1,5,0,4,4,1,12/12/2025,5
8.4,105,80,Quận 6,14,4,1,4,4.5,0,12/12/2025,4
1.25,14.74,84.8,Quận 6,5,4,1,5.3,1,0,12/12/2025,4
9.1,119.74,76,Quận 6,4,4,1,4,1,0,10/12/2025,4
7,262.57,26.66,Quận 6,1,2,1,3.1,2.5,0,10/12/2025,2
12.3,108.27,113.6,Quận 6,6,3,1,6,2,0,18/10/2025,3
6.8,119.3,57,Quận 6,14,5,0,3.9,5,1,5/1/2026,5
9.3,106.9,87,Quận 6,10,4,0,5,4,1,5/1/2026,4
8.3,127.69,65,Quận 6,1,5,1,4.5,1,0,5/1/2026,4
3.78,50,75.6,Quận 6,2,3,0,5,3.5,1,5/1/2026,3
15,234.38,64,Quận 6,11,5,1,5.35,4,0,5/1/2026,5
10,166.67,60,Quận 6,10,4,1,4.3,2,0,5/1/2026,4
5.22,61.92,84.3,Quận 6,1,4,1,5.3,3.5,0,5/1/2026,4
9.3,108.14,86,Quận 6,10,4,1,4.5,4,0,4/1/2026,4
9.3,108.14,86,Quận 6,10,4,1,4.4,4,0,4/1/2026,4
7.1,116.39,61,Quận 6,2,3,0,3.7,3,1,4/1/2026,3
2,100,20,Quận 6,13,2,1,2.8,2,0,4/1/2026,2
7.99,153.65,52,Quận 6,12,4,0,13.5,4,1,4/1/2026,4
3.5,134.62,26,Quận 6,14,4,1,5.2,3,0,4/1/2026,4
12.7,158.75,80,Quận 6,11,4,1,4,5,0,4/1/2026,4
4.87,78.04,62.4,Quận 6,1,4,1,4.8,3.5,0,4/1/2026,4
9.2,161.4,57,Quận 6,12,4,1,4.5,4,0,4/1/2026,4
80,216.22,370,Quận 6,11,4,1,12,4.5,0,4/1/2026,4
12.6,157.5,80,Quận 6,10,4,1,1,5,0,4/1/2026,4
7.3,69.52,105,Quận 6,8,4,1,7,1,0,4/1/2026,4
7.29,70.1,104,Quận 6,8,4,1,7,1,0,4/1/2026,4
15,234.38,64,Quận 6,10,4,1,5.35,4,0,4/1/2026,4
7,179.49,39,Quận 6,7,3,0,3.5,3.5,1,4/1/2026,4
9.9,123.75,80,Quận 6,12,4,1,3,3.5,0,4/1/2026,4
9.1,128.17,71,Quận 6,4,2,1,4,1,0,4/1/2026,2
9.3,103.33,90,Quận 6,4,4,1,4.5,4,0,4/1/2026,4
4,100,40,Quận 6,8,4,0,4,3,1,4/1/2026,4
9.8,144.12,68,Quận 6,13,4,1,10,5,0,4/1/2026,4
2.75,125,22,Quận 6,12,2,0,2.4,2,1,4/1/2026,4
17,77.8,218.5,Quận 6,13,4,1,8,3,0,4/1/2026,4
11.5,143.75,80,Quận 6,13,4,1,13,4,0,4/1/2026,4
42,196.26,214,Quận 6,10,4,1,8,4,0,4/1/2026,4
5.11,75.7,67.5,Quận 6,8,4,0,4.5,4,1,4/1/2026,4
5.9,131.11,45,Quận 6,1,2,1,3.2,2,0,4/1/2026,2
9.3,108.14,86,Quận 6,10,4,1,4.5,4,0,4/1/2026,4
3.68,184,20,Quận 6,3,2,1,4.85,3,0,3/1/2026,2
9.3,108.14,86,Quận 6,10,4,1,4.5,4,0,3/1/2026,4
