id,Title,Description,Price_Raw,Price_Billion,Price_Per_m2,Price_per_m2_VND,log_price_vnd,Area_m2,Width_m,Bedrooms,Toilets,District,District_Name,Ward,Address,Floor,Is_MatTien,Post_Time,Link,Page,Price_VND,Floors
22597150,"Mặt tiền quận 5, đường Nguyễn Tri Phương P6, 4.3X11 6 lầu giá chỉ 19,5","Mặt tiền quận 5, đường Nguyễn Tri Phương P6, 4.3X11 6 lầu giá chỉ 19,5",19 tỷ 500 triệu,19.5,433.33,433333333.3333333,23.6936803025674,45.0,4.3,7,9,quan-5,Quận 5,6,"Quận 5, TPHCM",6,1,09/07/2024,https://mogi.vn/quan-5/mua-nha-mat-tien-pho/mat-tien-quan-5-duong-nguyen-tri-phuong-p6-4-3x11-6-lau-gia-chi-19-5-id22597150,16,19500000000.0,7.0
22597828,"Ngang 10M, Ngay Trần Hưng Đạo Phường Nguyễn Cư Trinh Quận 1","Ngang 10M, Ngay Trần Hưng Đạo Phường Nguyễn Cư Trinh Quận 1",39 tỷ 900 triệu,39.9,266.0,266000000.0,24.409642160867293,150.0,10.0,5,5,quan-1,Quận 1,Nguyễn Cư Trinh,"Quận 1, TPHCM",,0,10/07/2024,https://mogi.vn/quan-1/mua-nha-hem-ngo/ngang-10m-ngay-tran-hung-dao-phuong-nguyen-cu-trinh-quan-1-id22597828,21,39900000000.0,1.0
22600650,"Bán nhà VIP MT Đường Số 16, P4, Q4, 3 TẦNG, 98 m2, CHỈ 6 TỶ CÒN TL","Bán nhà VIP MT Đường Số 16, P4, Q4, 3 TẦNG, 98 m2, CHỈ 6 TỶ CÒN TL",6 tỷ,6.0,171.43,171428571.42857143,22.515025306341133,35.0,16.0,2,3,quan-4,Quận 4,4,"Quận 4, TPHCM",3,1,03/12/2024,https://mogi.vn/quan-4/mua-nha-mat-tien-pho/ban-nha-vip-mt-duong-so-16-p4-q4-3-tang-98-m2-chi-6-ty-con-tl-id22600650,3,6000000000.0,3.0
22601324,"Cần bán nhanh MT hẻm 8m Nguyễn Trãi, Phường Nguyễn Cư Trinh, Quận 1","Cần bán nhanh MT hẻm 8m Nguyễn Trãi, Phường Nguyễn Cư Trinh, Quận 1",36 tỷ 500 triệu,36.5,304.17,304166666.6666667,24.32057809756225,120.0,8.0,15,16,quan-1,Quận 1,Nguyễn Cư Trinh,"Quận 1, TPHCM",,0,15/07/2024,https://mogi.vn/quan-1/mua-nha-hem-ngo/can-ban-nhanh-mt-hem-8m-nguyen-trai-phuong-nguyen-cu-trinh-quan-1-id22601324,21,36500000000.0,1.0
22601810,"Nhà mặt tiền kinh doanh Nguyễn Trãi, P. 3, Q.5, (DT: 5x21m) HĐT130tr","Nhà mặt tiền kinh doanh Nguyễn Trãi, P. 3, Q.5, (DT: 5x21m) HĐT130tr",56 tỷ,56.0,533.33,533333333.3333333,24.748617527699416,105.0,5.0,6,7,quan-5,Quận 5,3,"Quận 5, TPHCM",,1,16/07/2024,https://mogi.vn/quan-5/mua-nha-mat-tien-pho/nha-mat-tien-kinh-doanh-nguyen-trai-p-3-q-5-dt-5x21m-hdt130tr-id22601810,15,56000000000.0,1.0
22602626,"Bán nhà HXH 8m Nguyễn Trãi, phường 3, quận5, ngang 7m hết lộ giới","Bán nhà HXH 8m Nguyễn Trãi, phường 3, quận5, ngang 7m hết lộ giới",28 tỷ,28.0,233.33,233333333.3333333,24.05547034715733,120.0,7.0,6,7,quan-5,Quận 5,3,"Quận 5, TPHCM",,0,17/07/2024,https://mogi.vn/quan-5/mua-nha-hem-ngo/ban-nha-hxh-8m-nguyen-trai-phuong-3-quan5-ngang-7m-het-lo-gioi-id22602626,16,28000000000.0,1.0
22608324,"Bán nhà 1/ CMT8 phường 11 Q3 DT 4*12m 2 tầng 3 phòng chỉ 5,6 tỷ","Bán nhà 1/ CMT8 phường 11 Q3 DT 4*12m 2 tầng 3 phòng chỉ 5,6 tỷ",5 tỷ 600 triệu,5.6,116.67,116666666.66666669,22.446032434866087,48.0,11.0,3,2,quan-3,Quận 3,11,"Quận 3, TPHCM",2,0,10/08/2024,https://mogi.vn/quan-3/mua-nha-hem-ngo/ban-nha-1-cmt8-phuong-11-q3-dt-4-12m-2-tang-3-phong-chi-5-6-ty-id22608324,49,5600000000.0,2.0
22614019,"Bán nhà 3 tầng mặt tiền đường tùng thiện vương, p.11, quận 8, ngang","Bán nhà 3 tầng mặt tiền đường tùng thiện vương, p.11, quận 8, ngang",7 tỷ,7.0,137.25,137254901.96078432,22.66917598614458,51.0,3.0,3,3,quan-8,Quận 8,11,"Quận 8, TPHCM",3,1,09/08/2024,https://mogi.vn/quan-8/mua-nha-mat-tien-pho/ban-nha-3-tang-mat-tien-duong-tung-thien-vuong-p-11-quan-8-ngang-id22614019,12,7000000000.0,3.0
22615090,Bán Nhà Mặt Tiền đường 19 P.Bình Trưng Tây Quận 2 ngang 5m35,Bán Nhà Mặt Tiền đường 19 P.Bình Trưng Tây Quận 2 ngang 5m35,7 tỷ 500 triệu,7.5,91.46,91463414.63414636,22.73816885762201,82.0,5.0,3,2,quan-2,Quận 2,Bình Trưng Tây,"Quận 2 (TP. Thủ Đức), TPHCM",,1,10/01/2025,https://mogi.vn/quan-2/mua-nha-mat-tien-pho/ban-nha-mat-tien-duong-19-p-binh-trung-tay-quan-2-ngang-5m35-id22615090,50,7500000000.0,1.0
22616665,Độc quyền! Bán nhanh biệt thự góc 2MT p.Thảo Điền Q2. DT 386m2 (15x26m,Độc quyền! Bán nhanh biệt thự góc 2MT p.Thảo Điền Q2. DT 386m2 (15x26m,53 tỷ,53.0,135.9,135897435.8974359,24.6935577505174,390.0,15.0,0,0,quan-2,Quận 2,Thảo Điền,"Quận 2 (TP. Thủ Đức), TPHCM",,0,Hôm qua,https://mogi.vn/quan-2/mua-nha-mat-tien-pho/doc-quyen-ban-nhanh-biet-thu-goc-2mt-p-thao-dien-q2-dt-386m2-15x26m-id22616665,7,53000000000.0,1.0
22617850,"Bán Nhà HXH 122/4 Trần Đình Xu, P. Nguyễn Cư Trinh, QUận 1. DT: 9x30m","Bán Nhà HXH 122/4 Trần Đình Xu, P. Nguyễn Cư Trinh, QUận 1. DT: 9x30m",52 tỷ,52.0,192.59,192592592.5925926,24.67450955554707,270.0,9.0,0,0,quan-1,Quận 1,Nguyễn Cư Trinh,"Quận 1, TPHCM",,0,Hôm qua,https://mogi.vn/quan-1/mua-nha-hem-ngo/ban-nha-hxh-122-4-tran-dinh-xu-p-nguyen-cu-trinh-quan-1-dt-9x30m-id22617850,1,52000000000.0,1.0
22617851,"Nhà biệt thự phố 11 Nguyễn Gia Thiều, P.6, Quận 3. DT: 20x23m, 150 tỷ","Nhà biệt thự phố 11 Nguyễn Gia Thiều, P.6, Quận 3. DT: 20x23m, 150 tỷ",150 tỷ,150.0,333.33,333333333.3333333,25.733901131049333,450.0,20.0,0,0,quan-3,Quận 3,6,"Quận 3, TPHCM",,0,Hôm qua,https://mogi.vn/quan-3/mua-nha-mat-tien-pho/nha-biet-thu-pho-11-nguyen-gia-thieu-p-6-quan-3-dt-20x23m-150-ty-id22617851,9,150000000000.0,1.0
22618831,"Bán nhà mặt tiền đường 126 Nguyễn Trãi, P3, Quận 5 (4 * 20m) 3 lầu","Bán nhà mặt tiền đường 126 Nguyễn Trãi, P3, Quận 5 (4 * 20m) 3 lầu",38 tỷ 900 triệu,38.9,486.25,486250000.0,24.38426008759652,80.0,4.0,0,0,quan-5,Quận 5,3,"Quận 5, TPHCM",3,1,24/08/2024,https://mogi.vn/quan-5/mua-nha-mat-tien-pho/ban-nha-mat-tien-duong-126-nguyen-trai-p3-quan-5-4-20m-3-lau-id22618831,15,38900000000.0,4.0
22619035,Bán đất mặt tiền đường 38 p.Bình Trưng Đông Quận 2 ngang>7m đg oto 2ch,Bán đất mặt tiền đường 38 p.Bình Trưng Đông Quận 2 ngang>7m đg oto 2ch,12 tỷ,12.0,73.17,73170731.70731707,23.208172486817745,164.0,2.0,0,0,quan-2,Quận 2,Bình Trưng Đông,"Quận 2 (TP. Thủ Đức), TPHCM",,1,10/01/2025,https://mogi.vn/quan-2/mua-nha-mat-tien-pho/ban-dat-mat-tien-duong-38-p-binh-trung-dong-quan-2-ngang-7m-dg-oto-2ch-id22619035,49,12000000000.0,1.0
22619857,"Bán nhà Nguyễn Đình Chiểu Phường 4 Quận 3, DT: 4x10m, 5 tầng, 10.5 tỷ","Bán nhà Nguyễn Đình Chiểu Phường 4 Quận 3, DT: 4x10m, 5 tầng, 10.5 tỷ",10 tỷ 500 triệu,10.5,262.5,262500000.0,23.074641094205127,40.0,4.0,0,0,quan-3,Quận 3,4,"Quận 3, TPHCM",5,0,30/08/2024,https://mogi.vn/quan-3/mua-nha-hem-ngo/ban-nha-nguyen-dinh-chieu-phuong-4-quan-3-dt-4x10m-5-tang-10-5-ty-id22619857,42,10500000000.0,5.0
22620145,"Bán nhà 2 Mặt Tiền Bùi Thị Xuân, Phường Bến Thành, Q.1 8x20m, 4L, giá","Bán nhà 2 Mặt Tiền Bùi Thị Xuân, Phường Bến Thành, Q.1 8x20m, 4L, giá",120 tỷ,120.0,705.88,705882352.9411764,25.51075757973679,170.0,8.0,35,35,quan-1,Quận 1,Bến Thành,"Quận 1, TPHCM",,1,Hôm qua,https://mogi.vn/quan-1/mua-nha-mat-tien-pho/ban-nha-2-mat-tien-bui-thi-xuan-phuong-ben-thanh-q-1-8x20m-4l-gia-id22620145,15,120000000000.0,1.0
22620381,"Building 2 MT Nam Kỳ Khởi Nghĩa, P8, Q3 12x22m, 6L giá 140 tỷ","Building 2 MT Nam Kỳ Khởi Nghĩa, P8, Q3 12x22m, 6L giá 140 tỷ",140 tỷ,140.0,482.76,482758620.6896552,25.664908259562857,290.0,12.0,0,0,quan-3,Quận 3,8,"Quận 3, TPHCM",,0,Hôm qua,https://mogi.vn/quan-3/mua-nha-mat-tien-pho/building-2-mt-nam-ky-khoi-nghia-p8-q3-12x22m-6l-gia-140-ty-id22620381,3,140000000000.0,1.0
22623247,"Bán tòa nhà văn Phòng mặt tiền phường Thạnh Mỹ Lợi, Quận 2 . DT: 8x23m","Bán tòa nhà văn Phòng mặt tiền phường Thạnh Mỹ Lợi, Quận 2 . DT: 8x23m",38 tỷ,38.0,206.52,206521739.1304348,24.36085199669911,184.0,8.0,8,8,quan-2,Quận 2,Thạnh Mỹ Lợi,"Quận 2 (TP. Thủ Đức), TPHCM",,1,08/06/2025,https://mogi.vn/quan-2/mua-nha-mat-tien-pho/ban-toa-nha-van-phong-mat-tien-phuong-thanh-my-loi-quan-2-dt-8x23m-id22623247,37,38000000000.0,1.0
22625600,"CC Bán 67m2 5T 7,5x12 Trần Quang Diệu Quận 3 Phường 14","CC Bán 67m2 5T 7,5x12 Trần Quang Diệu Quận 3 Phường 14",10 tỷ 700 triệu,10.7,159.7,159701492.53731343,23.093509578507728,67.0,7.5,5,5,quan-3,Quận 3,14,"Quận 3, TPHCM",,0,17/09/2024,https://mogi.vn/quan-3/mua-nha-hem-ngo/cc-ban-67m2-5t-7-5x12-tran-quang-dieu-quan-3-phuong-14-id22625600,38,10700000000.0,1.0
22626484,"Bán nhà mặt tiền Nguyễn Trãi, p2, Q5, Dt 7*11m 4tầng Giá chỉ 41tỷ Tl","Bán nhà mặt tiền Nguyễn Trãi, p2, Q5, Dt 7*11m 4tầng Giá chỉ 41tỷ Tl",40 tỷ,40.0,547.95,547945205.479452,24.41214529108535,73.0,7.0,9,10,quan-5,Quận 5,2,"Quận 5, TPHCM",4,1,16/10/2024,https://mogi.vn/quan-5/mua-nha-mat-tien-pho/ban-nha-mat-tien-nguyen-trai-p2-q5-dt-7-11m-4tang-gia-chi-41ty-tl-id22626484,12,40000000000.0,4.0
22627504,"Bán nhà hẻm xe hơi đường Hồ Hảo Hớn, phường cô giang, quận1, ngang 12m","Bán nhà hẻm xe hơi đường Hồ Hảo Hớn, phường cô giang, quận1, ngang 12m",42 tỷ,42.0,168.0,168000000.0,24.46093545525359,250.0,12.0,5,6,quan-1,Quận 1,cô giang,"Quận 1, TPHCM",,0,16/10/2024,https://mogi.vn/quan-1/mua-nha-hem-ngo/ban-nha-hem-xe-hoi-duong-ho-hao-hon-phuong-co-giang-quan1-ngang-12m-id22627504,17,42000000000.0,1.0
22628182,Bán nhà KDC Sadeco Ven Sông P.Tân Phong Quận 7- Ngang 7x18m,Bán nhà KDC Sadeco Ven Sông P.Tân Phong Quận 7- Ngang 7x18m,22 tỷ,22.0,174.6,174603174.6031746,23.81430829035018,126.0,7.0,5,5,quan-7,Quận 7,Tân Phong,"Quận 7, TPHCM",,0,07/12/2024,https://mogi.vn/quan-7/mua-nha-mat-tien-pho/ban-nha-kdc-sadeco-ven-song-p-tan-phong-quan-7-ngang-7x18m-id22628182,28,22000000000.0,1.0
22628745,"Bán nhà Mặt tiền đường khu cư Xá Bắc Hải, P15 Q10, 4.6x28m, chỉ 25 tỷ","Bán nhà Mặt tiền đường khu cư Xá Bắc Hải, P15 Q10, 4.6x28m, chỉ 25 tỷ",25 tỷ,25.0,204.92,204918032.78688523,23.942141661854613,122.0,4.6,3,2,quan-10,Quận 10,15,"Quận 10, TPHCM",,1,Hôm qua,https://mogi.vn/quan-10/mua-nha-mat-tien-pho/ban-nha-mat-tien-duong-khu-cu-xa-bac-hai-p15-q10-4-6x28m-chi-25-ty-id22628745,4,25000000000.0,1.0
22628912,Bán nhà mới đẹp 4Tầng Khu Vip Kiều Đàm P.Tân Hưng Q7- DT 5x20m,Bán nhà mới đẹp 4Tầng Khu Vip Kiều Đàm P.Tân Hưng Q7- DT 5x20m,15 tỷ,15.0,150.0,150000000.0,23.431316038115288,100.0,5.0,4,5,quan-7,Quận 7,Tân Hưng,"Quận 7, TPHCM",4,0,07/12/2024,https://mogi.vn/quan-7/mua-nha-mat-tien-pho/ban-nha-moi-dep-4tang-khu-vip-kieu-dam-p-tan-hung-q7-dt-5x20m-id22628912,29,15000000000.0,4.0
22629043,"Bán nhà mặt tiền Nam Kỳ Khởi Nghĩa, P6, Quận 3, 18x40m, giá 750tỷ","Bán nhà mặt tiền Nam Kỳ Khởi Nghĩa, P6, Quận 3, 18x40m, giá 750tỷ",750 tỷ,350.0,447.85,447845224.6903447,26.58119899143273,781.5200000000041,18.0,3,3,quan-3,Quận 3,6,"Quận 3, TPHCM",,1,Hôm qua,https://mogi.vn/quan-3/mua-nha-mat-tien-pho/ban-nha-mat-tien-nam-ky-khoi-nghia-p6-quan-3-18x40m-gia-750ty-id22629043,6,350000000000.0,1.0
22629255,"Bán nhà mặt tiền đường Ba Vì - Đồng Nai, P15, Quận 10, 4.1x25m,  24 tỷ","Bán nhà mặt tiền đường Ba Vì - Đồng Nai, P15, Quận 10, 4.1x25m,  24 tỷ",24 tỷ,24.0,260.87,260869565.2173913,23.901319667336026,92.0,4.1,3,2,quan-10,Quận 10,15,"Quận 10, TPHCM",,1,Hôm qua,https://mogi.vn/quan-10/mua-nha-mat-tien-pho/ban-nha-mat-tien-duong-ba-vi-dong-nai-p15-quan-10-4-1x25m-24-ty-id22629255,5,24000000000.0,1.0
22629257,"Bán nhà mt Thất Sơn, Đồng Nai, cư xá Bắc Hải, P15, Q10, 4.2x27m, 20 tỷ","Bán nhà mt Thất Sơn, Đồng Nai, cư xá Bắc Hải, P15, Q10, 4.2x27m, 20 tỷ",25 tỷ,25.0,200.0,200000000.0,23.942141661854613,125.0,4.2,3,2,quan-10,Quận 10,15,"Quận 10, TPHCM",,0,Hôm qua,https://mogi.vn/quan-10/mua-nha-mat-tien-pho/ban-nha-mt-that-son-dong-nai-cu-xa-bac-hai-p15-q10-4-2x27m-20-ty-id22629257,4,25000000000.0,1.0
22629394,"Nhà MTKD đường số, p.11, Q.6, khu bình phú. DT:4x26m, giá 17 tỷ.","Nhà MTKD đường số, p.11, Q.6, khu bình phú. DT:4x26m, giá 17 tỷ.",17 tỷ,17.0,163.46,163461538.46153846,23.55647918106145,104.0,4.0,5,5,quan-6,Quận 6,11,"Quận 6, TPHCM",,1,05/10/2024,https://mogi.vn/quan-6/mua-nha-mat-tien-pho/nha-mtkd-duong-so-p-11-q-6-khu-binh-phu-dt-4x26m-gia-17-ty-id22629394,35,17000000000.0,1.0
22631406,"Bán nhà MT Bạch Mã - Đồng Nai, P15, Q10, 4.1x25m, giá 24 tỷ","Bán nhà MT Bạch Mã - Đồng Nai, P15, Q10, 4.1x25m, giá 24 tỷ",24 tỷ,24.0,255.32,255319148.93617025,23.901319667336026,94.0,4.1,3,2,quan-10,Quận 10,15,"Quận 10, TPHCM",,0,Hôm qua,https://mogi.vn/quan-10/mua-nha-mat-tien-pho/ban-nha-mt-bach-ma-dong-nai-p15-q10-4-1x25m-gia-24-ty-id22631406,5,24000000000.0,1.0
22631407,"Bán nhà MT Hồng Lĩnh - Đồng Nai, P15, Q10, 4.1x25m, giá 24 tỷ","Bán nhà MT Hồng Lĩnh - Đồng Nai, P15, Q10, 4.1x25m, giá 24 tỷ",23 tỷ 900 triệu,23.9,254.26,254255319.1489361,23.89714429592572,94.0,4.1,3,2,quan-10,Quận 10,15,"Quận 10, TPHCM",,0,Hôm qua,https://mogi.vn/quan-10/mua-nha-mat-tien-pho/ban-nha-mt-hong-linh-dong-nai-p15-q10-4-1x25m-gia-24-ty-id22631407,4,23900000000.0,1.0
22631517,"Bán nhà hẻm ô tô phường Bình Trưng Tây Quận 2 DT sàn 165,7m2 ngang 5m","Bán nhà hẻm ô tô phường Bình Trưng Tây Quận 2 DT sàn 165,7m2 ngang 5m",8 tỷ 50 triệu,8.05,161.0,161000000.00000003,22.808937928501106,50.0,5.0,4,3,quan-2,Quận 2,Bình Trưng Tây,"Quận 2 (TP. Thủ Đức), TPHCM",,0,10/01/2025,https://mogi.vn/quan-2/mua-nha-hem-ngo/ban-nha-hem-o-to-phuong-binh-trung-tay-quan-2-dt-san-165-7m2-ngang-5m-id22631517,9,8050000000.000001,1.0
22631524,"Bán nhà MT Đường Hoàng Lê Kha,p.9, Q.6.DT:4,5x30m, 3 tấm, giá 18,8 tỷ.","Bán nhà MT Đường Hoàng Lê Kha,p.9, Q.6.DT:4,5x30m, 3 tấm, giá 18,8 tỷ.",18 tỷ 800 triệu,18.8,154.1,154098360.6557377,23.657122706835505,122.0,4.5,4,5,quan-6,Quận 6,9,"Quận 6, TPHCM",3_tam,1,05/10/2024,https://mogi.vn/quan-6/mua-nha-mat-tien-pho/ban-nha-mt-duong-hoang-le-kha-p-9-q-6-dt-4-5x30m-3-tam-gia-18-8-ty-id22631524,35,18800000000.0,3.0
22632019,"24100669-Bán nhà Lê Văn Sỹ P13 Q3, 3.2*13m, HXH, SHR A4 3 tầng BTCT 3P","24100669-Bán nhà Lê Văn Sỹ P13 Q3, 3.2*13m, HXH, SHR A4 3 tầng BTCT 3P",6 tỷ 900 triệu,6.9,164.29,164285714.2857143,22.65478724869456,42.0,3.2,1,3,quan-3,Quận 3,13,"Quận 3, TPHCM",3,0,08/12/2024,https://mogi.vn/quan-3/mua-nha-hem-ngo/24100669-ban-nha-le-van-sy-p13-q3-3-2-13m-hxh-shr-a4-3-tang-btct-3p-id22632019,32,6900000000.0,3.0
22632663,"Bán nhà 4Tầng MT Kdc Tân Quy Đông P.Tân Phong Q7, DT 4x18m","Bán nhà 4Tầng MT Kdc Tân Quy Đông P.Tân Phong Q7, DT 4x18m",12 tỷ,12.0,166.67,166666666.66666666,23.208172486817745,72.0,4.0,5,6,quan-7,Quận 7,Tân Phong,"Quận 7, TPHCM",4,0,07/12/2024,https://mogi.vn/quan-7/mua-nha-mat-tien-pho/ban-nha-4tang-mt-kdc-tan-quy-dong-p-tan-phong-q7-dt-4x18m-id22632663,29,12000000000.0,4.0
22639203,"Bán nhà MT Bạch Mã P15,Q.10,DT:8x25( Hầm 3 lầu ST) Giá chỉ 68 tỷ","Bán nhà MT Bạch Mã P15,Q.10,DT:8x25( Hầm 3 lầu ST) Giá chỉ 68 tỷ",68 tỷ,68.0,357.89,357894736.84210527,24.942773542137225,190.0,8.0,6,6,quan-10,Quận 10,15,"Quận 10, TPHCM",3,0,25/11/2024,https://mogi.vn/quan-10/mua-nha-mat-tien-pho/ban-nha-mt-bach-ma-p15-q-10-dt-8x25-ham-3-lau-st-gia-chi-68-ty-id22639203,32,68000000000.0,4.0
22639204,"Bán nhà mặt tiền Nguyễn Trãi, P3. Quận 5. DT 8 x 20m. Giá 72 tỷ","Bán nhà mặt tiền Nguyễn Trãi, P3. Quận 5. DT 8 x 20m. Giá 72 tỷ",72 tỷ,72.0,450.0,450000000.0,24.99993195597636,160.0,8.0,6,8,quan-5,Quận 5,3,"Quận 5, TPHCM",,1,25/11/2024,https://mogi.vn/quan-5/mua-nha-mat-tien-pho/ban-nha-mat-tien-nguyen-trai-p3-quan-5-dt-8-x-20m-gia-72-ty-id22639204,11,72000000000.0,1.0
22639222,"Mặt tiền siêu vị trí Nguyễn Trãi, P.3, Q5. DT: 8.5x25m, NH: 12m,","Mặt tiền siêu vị trí Nguyễn Trãi, P.3, Q5. DT: 8.5x25m, NH: 12m,",100 tỷ,100.0,409.84,409836065.57377046,25.3284360229445,244.0,8.5,5,5,quan-5,Quận 5,3,"Quận 5, TPHCM",,1,25/11/2024,https://mogi.vn/quan-5/mua-nha-mat-tien-pho/mat-tien-sieu-vi-tri-nguyen-trai-p-3-q5-dt-8-5x25m-nh-12m-id22639222,11,100000000000.0,1.0
22639232,"Bán nhà MT đường Trần Thiện Chánh, P12, Q10. DT: 4x20m, 5 tầng","Bán nhà MT đường Trần Thiện Chánh, P12, Q10. DT: 4x20m, 5 tầng",28 tỷ 500 triệu,28.5,356.25,356250000.0,24.073169924256103,80.0,4.0,6,6,quan-10,Quận 10,12,"Quận 10, TPHCM",5,1,25/11/2024,https://mogi.vn/quan-10/mua-nha-mat-tien-pho/ban-nha-mt-duong-tran-thien-chanh-p12-q10-dt-4x20m-5-tang-id22639232,32,28500000000.0,5.0
22639233,"Bán nhà MT đường Sư Vạn Hạnh, P9, Q5. DT: 8.3x25m, Gía bán 81 tỷ","Bán nhà MT đường Sư Vạn Hạnh, P9, Q5. DT: 8.3x25m, Gía bán 81 tỷ",81 tỷ,81.0,445.05,445054945.05494505,25.1177149916312,182.0,8.3,10,10,quan-5,Quận 5,9,"Quận 5, TPHCM",,1,25/11/2024,https://mogi.vn/quan-5/mua-nha-mat-tien-pho/ban-nha-mt-duong-su-van-hanh-p9-q5-dt-8-3x25m-gia-ban-81-ty-id22639233,11,81000000000.0,1.0
22639252,"Bán nhà MT Ba Vì, P. 15, Quận 10. DT: 4 x 25m - CN 96m2, nhà 1 lầu","Bán nhà MT Ba Vì, P. 15, Quận 10. DT: 4 x 25m - CN 96m2, nhà 1 lầu",22 tỷ 800 triệu,22.8,237.5,237500000.0,23.850026372950666,96.0,15.0,5,5,quan-10,Quận 10,15,"Quận 10, TPHCM",1,0,25/11/2024,https://mogi.vn/quan-10/mua-nha-mat-tien-pho/ban-nha-mt-ba-vi-p-15-quan-10-dt-4-x-25m-cn-96m2-nha-1-lau-id22639252,32,22800000000.0,2.0
22639254,"Cần bán nhà MT Thất Sơn khu CX Bắc Hải, P15, Q10. DT: 5.4x26m,","Cần bán nhà MT Thất Sơn khu CX Bắc Hải, P15, Q10. DT: 5.4x26m,",32 tỷ,32.0,220.69,220689655.1724138,24.18900173977739,145.0,5.4,3,3,quan-10,Quận 10,15,"Quận 10, TPHCM",,0,25/11/2024,https://mogi.vn/quan-10/mua-nha-mat-tien-pho/can-ban-nha-mt-that-son-khu-cx-bac-hai-p15-q10-dt-5-4x26m-id22639254,32,32000000000.0,1.0
22639357,"Bán nhà HXH đường Trần Khắc Chân, P. Tân Định,Q,1(DT:22x19) 335m2","Bán nhà HXH đường Trần Khắc Chân, P. Tân Định,Q,1(DT:22x19) 335m2",86 tỷ,86.0,256.72,256716417.9104477,25.177613133211548,335.0,19.0,8,8,quan-1,Quận 1,Tân Định,"Quận 1, TPHCM",,0,25/11/2024,https://mogi.vn/quan-1/mua-nha-hem-ngo/ban-nha-hxh-duong-tran-khac-chan-p-tan-dinh-q-1-dt-22x19-335m2-id22639357,16,86000000000.0,1.0
22639365,"Bán nhà đường CMT8 P11 Q.3(DT:7x18),C4,Tiện Xây mới","Bán nhà đường CMT8 P11 Q.3(DT:7x18),C4,Tiện Xây mới",12 tỷ 300 triệu,12.3,111.82,111818181.8181818,23.232865099406084,110.0,7.0,5,5,quan-3,Quận 3,11,"Quận 3, TPHCM",,0,25/11/2024,https://mogi.vn/quan-3/mua-nha-hem-ngo/ban-nha-duong-cmt8-p11-q-3-dt-7x18-c4-tien-xay-moi-id22639365,33,12300000000.0,1.0
22639961,Tuyệt phẩm villa phố Lê Văn Sỹ - P14 - Quận 3. DT: 160m2 (8x20m),Tuyệt phẩm villa phố Lê Văn Sỹ - P14 - Quận 3. DT: 160m2 (8x20m),40 tỷ 500 triệu,40.5,253.12,253125000.0,24.424567811083595,160.0,8.0,5,5,quan-3,Quận 3,14,"Quận 3, TPHCM",,0,25/11/2024,https://mogi.vn/quan-3/mua-nha-hem-ngo/tuyet-pham-villa-pho-le-van-sy-p14-quan-3-dt-160m2-8x20m-id22639961,33,40500000000.0,1.0
22640124,"Nhỉnh 50tr/m đường Liên Phường, p Phú Hữu, Q.9: đất 5x25m","Nhỉnh 50tr/m đường Liên Phường, p Phú Hữu, Q.9: đất 5x25m",6 tỷ 500 triệu,6.5,53.72,53719008.26446281,22.59506801400185,121.0,5.0,1,1,quan-9,Quận 9,Phú Hữu,"Quận 9 (TP. Thủ Đức), TPHCM",,0,26/11/2024,https://mogi.vn/quan-9/mua-nha-mat-tien-pho/nhinh-50tr-m-duong-lien-phuong-p-phu-huu-q-9-dat-5x25m-id22640124,29,6500000000.0,1.0
22640295,Bán nhà mặt tiền đường Nguyễn Biểu Phường 1 Quận 5. DT 6x18m (6 tầng),Bán nhà mặt tiền đường Nguyễn Biểu Phường 1 Quận 5. DT 6x18m (6 tầng),48 tỷ,48.0,444.44,444444444.4444444,24.594466847875136,108.0,6.0,8,8,quan-5,Quận 5,1,"Quận 5, TPHCM",6,1,25/11/2024,https://mogi.vn/quan-5/mua-nha-mat-tien-pho/ban-nha-mat-tien-duong-nguyen-bieu-phuong-1-quan-5-dt-6x18m-6-tang-id22640295,11,48000000000.0,6.0
22640304,"Bán gấp MT Sư Vạn Hạnh, P12, Q. 10, (DT: 4.8x18m) - 3 lầu - giá 48 tỷ","Bán gấp MT Sư Vạn Hạnh, P12, Q. 10, (DT: 4.8x18m) - 3 lầu - giá 48 tỷ",48 tỷ,48.0,558.14,558139534.8837209,24.594466847875136,86.0,4.8,6,6,quan-10,Quận 10,12,"Quận 10, TPHCM",3,0,29/11/2024,https://mogi.vn/quan-10/mua-nha-mat-tien-pho/ban-gap-mt-su-van-hanh-p12-q-10-dt-4-8x18m-3-lau-gia-48-ty-id22640304,31,48000000000.0,4.0
22640402,"Bán nhà hẻm xe hơi Nguyễn Trãi, phường 3, quận 5. DT 5 x 20m. 3 tầng.","Bán nhà hẻm xe hơi Nguyễn Trãi, phường 3, quận 5. DT 5 x 20m. 3 tầng.",23 tỷ,23.0,230.0,230000000.0,23.85876005291904,100.0,5.0,4,4,quan-5,Quận 5,3,"Quận 5, TPHCM",3,0,29/11/2024,https://mogi.vn/quan-5/mua-nha-hem-ngo/ban-nha-hem-xe-hoi-nguyen-trai-phuong-3-quan-5-dt-5-x-20m-3-tang-id22640402,10,23000000000.0,3.0
